2.16614,2.54852,1.83228,2.51678,2.53204,2.52716,2.5235,2.5293,2.35474,2.5354,2.18445,2.48047
2.27844,2.56042,1.99738,2.46491,2.54303,2.52533,2.5296,2.51923,2.35626,2.57233,2.20001,2.46582
2.42218,2.56897,2.2821,2.48871,2.547,2.52136,2.53754,2.51923,2.40112,2.59674,2.22656,2.47467
2.57233,2.59033,2.48016,2.51099,2.53082,2.51801,2.53113,2.51221,2.40906,2.61017,2.29462,2.43378
2.70721,2.61139,2.8183,2.45819,2.5058,2.51587,2.54517,2.4939,2.3468,2.63123,2.36115,2.39349
2.71698,2.6178,2.98431,2.42493,2.52991,2.51373,2.55493,2.48291,2.32849,2.63367,2.41577,2.35321
2.74719,2.57965,3.30505,2.38373,2.53571,2.51526,2.5592,2.49847,2.38831,2.60254,2.50671,2.38098
2.93366,2.51099,3.4967,2.46735,2.54761,2.51617,2.54242,2.49329,2.49939,2.5647,2.5528,2.45636
3.07861,2.48413,3.43506,2.52289,2.55005,2.52228,2.54211,2.49084,2.6004,2.5412,2.6416,2.48688
3.13324,2.49725,3.43567,2.48962,2.53448,2.52014,2.5238,2.50092,2.64191,2.52319,2.67059,2.51801
3.10028,2.50305,3.25592,2.52655,2.50275,2.51404,2.51038,2.49908,2.66205,2.49969,2.70813,2.53937
